"key","value"
"8456121","84561210007"
"8456129","84561290000"
"8456901","84569010002"
"8456909","84569090005"
"8459211","84592110003"
"8459219","84592190006"
"8459691","84596910006"
"8459699","84596990009"
"8460901","84609010006"
"8461201","84612010000"
"8461202","84612020008"
"8461901","84619010005"
"8461909","84619090008"
"8462221","84622210007"
"8462229","84622290000"
"8462611","84626110009"
"8462619","84626190002"
"8462621","84626210008"
"8462629","84626290001"
"8462691","84626910001"
"8462699","84626990004"
"8462901","84629010004"
"8462909","84629090007"
"8463101","84631010000"
"8463102","84631020008"
"8463109","84631090003"
"8464901","84649010002"
"8464909","84649090005"
"8465991","84659910002"
"8465999","84659990005"
"8466931","84669310105"
"8466932","84669320103"
"8466933","84669330101"
"8466939","84669390108"
"8467111","84671110005"
"8467112","84671120003"
"8467113","84671130001"
"8467119","84671190008"
"8467191","84671910007"
"8467192","84671920005"
"8467199","84671990000"
"8467291","84672910005"
"8467292","84672920003"
"8467293","84672930001"
"8467294","84672940009"
"8467299","84672990008"
"8470101","84701010001"
"8470102","84701020009"
"8471601","84716010009"
"8471709","84717090000"
"8471901","84719010003"
"8471902","84719020001"
"8471903","84719030009"
"8471904","84719040007"
"8471909","84719090006"
"8472301","84723010005"
"8472302","84723020003"
"8472901","84729010002"
"8472902","84729020000"
"8472903","84729030008"
"8472904","84729040006"
"8472905","84729050003"
"8472906","84729060001"
"8472909","84729090005"
"8473401","84734010002"
"8473402","84734020000"
"8473409","84734090005"
"8475901","84759010009"
"8475909","84759090002"
"8476891","84768910001"
"8476892","84768920009"
"8476899","84768990004"
"8476901","84769010008"
"8476902","84769020006"
"8476909","84769090001"
"8477201","84772010002"
"8477209","84772090005"
"8479101","84791010002"
"8479102","84791020000"
"8479109","84791090005"
"8479501","84795010003"
"8479509","84795090006"
"8479891","84798910008"
"8479892","84798920006"
"8479893","84798930004"
"8479895","84798950009"
"8479897","84798970005"
"8479901","84799010005"
"8479902","84799020003"
"8479903","84799030001"
"8479909","84799090008"
"8481801","84818010003"
"8481802","84818020001"
"8481803","84818030009"
"8481805","84818050004"
"8481806","84818060002"
"8481809","84818090006"
"8481901","84819010001"
"8481902","84819020009"
"8481909","84819090004"
"8482101","84821010007"
"8482102","84821020005"
"8482103","84821030003"
"8482109","84821090000"
"8482201","84822010005"
"8482209","84822090008"
"8482301","84823010003"
"8482309","84823090006"
"8482401","84824010001"
"8482409","84824090004"
"8482501","84825010008"
"8482509","84825090001"
"8482911","84829110009"
"8482912","84829120007"
"8482991","84829910001"
"8482992","84829920009"
"8482999","84829990004"
"8483101","84831010006"
"8483102","84831020004"
"8483103","84831030002"
"8483109","84831090009"
"8483301","84833010002"
"8483302","84833020000"
"8483401","84834010000"
"8483402","84834020008"
"8483403","84834030006"
"8483404","84834040004"
"8483409","84834090003"
"8483601","84836010005"
"8483602","84836020003"
"8483901","84839010009"
"8483902","84839020007"
"8483909","84839090002"
"8484901","84849010008"
"8484902","84849020006"
"8484903","84849030004"
"8484909","84849090001"
"8487902","84879020003"
"8487903","84879030001"
"8487909","84879090008"
"8501101","85011010004"
"8501109","85011090007"
"8501201","85012010002"
"8501209","85012090005"
"8501401","85014010008"
"8501402","85014020006"
"8501409","85014090001"
"8501511","85015110004"
"8501519","85015190007"
"8501521","85015210003"
"8501522","85015220001"
"8501529","85015290006"
"8501531","85015310002"
"8501532","85015320000"
"8501611","85016110002"
"8501612","85016120000"
"8501619","85016190005"
"8501621","85016210001"
"8501622","85016220009"
"8501629","85016290004"
"8501631","85016310000"
"8501632","85016320008"
"8501639","85016390003"
"8501641","85016410009"
"8501649","85016490002"
"8501721","85017210009"
"8501729","85017290002"
"8501809","85018090002"
"8502131","85021310000"
"8502139","85021390003"
"8502201","85022010001"
"8502202","85022020009"
"8502391","85023910000"
"8502399","85023990003"
"8503001","85030010004"
"8503009","85030090007"
"8504211","85042110008"
"8504212","85042120006"
"8504213","85042130004"
"8504219","85042190001"
"8504221","85042210007"
"8504222","85042220005"
"8504223","85042230003"
"8504229","85042290000"
"8504231","85042310006"
"8504232","85042320004"
"8504233","85042330002"
"8504239","85042390009"
"8504321","85043210005"
"8504329","85043290008"
"8504331","85043310004"
"8504332","85043320002"
"8504333","85043330000"
"8504339","85043390007"
"8504341","85043410003"
"8504342","85043420001"
"8504343","85043430009"
"8504349","85043490006"
"8504402","85044020003"
"8504509","85045090005"
"8505901","85059010003"
"8505902","85059020001"
"8505905","85059050004"
"8505907","85059070000"
"8506101","85061010009"
"8506801","85068010004"
"8506809","85068090007"
"8507801","85078010003"
"8509801","85098010001"
"8509802","85098020009"
"8509803","85098030007"
"8509804","85098040005"
"8509809","85098090004"
"8510902","85109020004"
"8510903","85109030002"
"8511401","85114010006"
"8511409","85114090009"
"8511902","85119020003"
"8511909","85119090008"
"8512101","85121010001"
"8512102","85121020009"
"8512202","85122020007"
"8512901","85129010004"
"8512902","85129020002"
"8512903","85129030000"
"8512904","85129040008"
"8513101","85131010000"
"8513102","85131020008"
"8513109","85131090003"
"8514901","85149010002"
"8514909","85149090005"
"8515191","85151910009"
"8515199","85151990002"
"8515801","85158010003"
"8515802","85158020001"
"8515809","85158090006"
"8515901","85159010001"
"8515909","85159090004"
"8516291","85162910006"
"8516601","85166010006"
"8516602","85166020004"
"8516603","85166030002"
"8516609","85166090009"
"8516901","85169010000"
"8516902","85169020008"
"8516903","85169030006"
"8516909","85169090003"
"8518101","85181010005"
"8518102","85181020003"
"8518109","85181090008"
"8518294","85182940008"
"8518299","85182990007"
"8518301","85183010001"
"8518302","85183020009"
"8518401","85184010009"
"8518409","85184090002"
"8518501","85185010006"
"8518509","85185090009"
"8518901","85189010008"
"8518909","85189090001"
"8519201","85192010002"
"8519202","85192020000"
"8519209","85192090005"
"8519811","85198110008"
"8519819","85198190001"
"8521901","85219010003"
"8521902","85219020001"
"8521903","85219030009"
"8521909","85219090006"
"8522901","85229010002"
"8523291","85232910007"
"8523299","85232990000"
"8526911","85269110007"
"8526912","85269120005"
"8526919","85269190000"
"8526921","85269210006"
"8526929","85269290009"
"8527211","85272110001"
"8527219","85272190004"
"8528491","85284910008"
"8528492","85284920006"
"8528591","85285910005"
"8528592","85285920003"
"8528691","85286910003"
"8528692","85286920001"
"8528711","85287110009"
"8529102","85291020000"
"8529103","85291030008"
"8529903","85299030001"
"8529904","85299040009"
"8529905","85299050006"
"8529909","85299090008"
"8531101","85311010008"
"8531102","85311020006"
"8531109","85311090001"
"8531801","85318010003"
"8531802","85318020001"
"8531803","85318030009"
"8531901","85319010001"
"8531909","85319090004"
"8532251","85322510000"
"8532252","85322520008"
"8533101","85331010006"
"8533102","85331020004"
"8535211","85352110001"
"8535212","85352120009"
"8535213","85352130007"
"8535219","85352190004"
"8535291","85352910003"
"8535292","85352920001"
"8535293","85352930009"
"8535299","85352990006"
"8535302","85353020008"
"8535309","85353090003"
"8535402","85354020006"
"8535901","85359010007"
"8535902","85359020005"
"8535903","85359030003"
"8535909","85359090000"
"8536201","85362010001"
"8536202","85362020009"
"8536203","85362030007"
"8536209","85362090004"
"8536491","85364910008"
"8536499","85364990001"
"8536502","85365020002"
"8536503","85365030000"
"8536504","85365040008"
"8536505","85365050005"
"8536506","85365060003"
"8536507","85365070001"
"8536508","85365080009"
"8536509","85365090007"
"8536691","85366910003"
"8536699","85366990006"
"8536901","85369010006"
"8536902","85369020004"
"8536903","85369030002"
"8536904","85369040000"
"8536909","85369090009"
"8537101","85371010002"
"8537109","85371090005"
"8538901","85389010004"
"8538902","85389020002"
"8538909","85389090007"
"8539221","85392210006"
"8539222","85392220004"
"8539229","85392290009"
"8539291","85392910009"
"8539292","85392920007"
"8539299","85392990002"
"8539321","85393210004"
"8539322","85393220002"
"8539323","85393230000"
"8539391","85393910007"
"8539399","85393990000"
"8539491","85394910005"
"8539492","85394920003"
"8540891","85408910003"
"8540899","85408990006"
"8540911","85409110009"
"8540919","85409190002"
"8541101","85411010006"
"8541109","85411090009"
"8541291","85412910005"
"8541299","85412990008"
"8541601","85416010005"
"8541609","85416090008"
"8541901","85419010009"
"8541902","85419020007"
"8541903","85419030005"
"8541909","85419090002"
"8542901","85429010008"
"8542909","85429090001"
"8543302","85433020008"
"8543309","85433090003"
"8543701","85437010001"
"8543703","85437030007"
"8543704","85437040005"
"8543706","85437060000"
"8543707","85437070008"
"8543904","85439040001"
"8543905","85439050008"
"8543909","85439090000"
"8544201","85442010001"
"8544209","85442090004"
"8544421","85444210005"
"8544491","85444910008"
"8544499","85444990001"
"8544601","85446010002"
"8544602","85446020000"
"8544609","85446090005"
"8545191","85451910003"
"8545199","85451990006"
"8545901","85459010005"
"8545902","85459020003"
"8545909","85459090008"
"8547901","85479010003"
"8547902","85479020001"
"8547903","85479030009"
"8547909","85479090006"
"8548001","85480010001"
"8548002","85480020009"
"8548009","85480090004"
"8549991","85499910002"
"8549999","85499990005"
"8602901","86029010005"
"8602909","86029090008"
"8604001","86040010002"
"8604009","86040090005"
"8606911","86069110000"
"8606919","86069190003"
"8607911","86079110009"
"8607919","86079190002"
"8701301","87013010008"
"8701309","87013090001"
"8701911","87019110004"
"8701912","87019120002"
"8701919","87019190007"
"8701921","87019210003"
"8701922","87019220001"
"8701929","87019290006"
"8701931","87019310002"
"8701932","87019320000"
"8701939","87019390005"
"8701941","87019410001"
"8701942","87019420009"
"8701949","87019490004"
"8701951","87019510000"
"8701952","87019520008"
"8701959","87019590003"
"8702102","87021020009"
"8702109","87021090004"
"8702201","87022010009"
"8702202","87022020007"
"8702209","87022090002"
"8702301","87023010007"
"8702302","87023020005"
"8702309","87023090000"
"8702401","87024010005"
"8702402","87024020003"
"8702409","87024090008"
"8702901","87029010004"
"8702903","87029030000"
"8702909","87029090007"
"8703211","87032110007"
"8703221","87032210006"
"8703229","87032290009"
"8703231","87032310005"
"8703239","87032390008"
"8703241","87032410004"
"8703249","87032490007"
"8703311","87033110005"
"8703319","87033190008"
"8703321","87033210004"
"8703329","87033290007"
"8703901","87039010003"
"8703902","87039020001"
"8703909","87039090006"
"8704101","87041010009"
"8704109","87041090002"
"8704221","87042210005"
"8704229","87042290008"
"8704231","87042310004"
"8704239","87042390007"
"8704421","87044210001"
"8704429","87044290004"
"8704431","87044310000"
"8704439","87044390003"
"8704601","87046010008"
"8704609","87046090001"
"8705101","87051010008"
"8705109","87051090001"
"8705904","87059040005"
"8705906","87059060000"
"8705907","87059070008"
"8705908","87059080006"
"8705909","87059090004"
"8706001","87060010009"
"8706009","87060090002"
"8707901","87079010009"
"8708292","87082920002"
"8708299","87082990007"
"8708301","87083010001"
"8708302","87083020009"
"8708401","87084010009"
"8708402","87084020007"
"8708408","87084080004"
"8708701","87087010002"
"8708702","87087020000"
"8708703","87087030008"
"8708709","87087090005"
"8708801","87088010000"
"8708802","87088020008"
"8708809","87088090003"
"8708911","87089110007"
"8708919","87089190000"
"8708921","87089210006"
"8708929","87089290009"
"8708941","87089410004"
"8708951","87089510003"
"8708959","87089590006"
"8708996","87089960008"
"8708997","87089970006"
"8709111","87091110003"
"8709112","87091120001"
"8709119","87091190006"
"8709191","87091910005"
"8709192","87091920003"
"8709199","87091990008"
"8711102","87111020008"
"8711201","87112010008"
"8711209","87112090001"
"8711601","87116010009"
"8711602","87116020007"
"8711901","87119010003"
"8711902","87119020902"
"8711903","87119030900"
"8712009","87120090004"
"8714101","87141010007"
"8714109","87141090000"
"8714911","87149110009"
"8714912","87149120007"
"8714931","87149310007"
"8714941","87149410006"
"8714942","87149420004"
"8714949","87149490009"
"8714961","87149610004"
"8714962","87149620002"
"8714991","87149910001"
"8714992","87149920009"
"8716391","87163910002"
"8716399","87163990005"
"8801003","88010030009"
"8801009","88010090006"
"8804001","88040010000"
"8804002","88040020008"
"8901901","89019010003"
"8901902","89019020001"
"8901903","89019030009"
"8901909","89019090006"
"8902002","89020020009"
"8903121","89031210006"
"8903129","89031290009"
"8903191","89031910009"
"8903199","89031990002"
"8903939","89039390001"
"8903999","89039990005"
"8905901","89059010009"
"8905902","89059020007"
"8905909","89059090002"
"8906901","89069010008"
"8906902","89069020006"
"8906909","89069090001"
"8907101","89071010004"
"8907109","89071090007"
"8908001","89080010005"
"8908002","89080020003"
"9001901","90019010000"
"9001902","90019020008"
"9002119","90021190008"
"9002901","90029010009"
"9002902","90029020007"
"9002904","90029040003"
"9002909","90029090002"
"9003191","90031910006"
"9003192","90031920004"
"9003193","90031930002"
"9003199","90031990009"
"9005809","90058090001"
"9006301","90063010008"
"9006302","90063020006"
"9006303","90063030004"
"9006531","90065310000"
"9006539","90065390003"
"9006591","90065910004"
"9006592","90065920002"
"9006599","90065990007"
"9008501","90085010001"
"9008502","90085020009"
"9008509","90085090004"
"9010501","90105010007"
"9010502","90105020005"
"9010509","90105090000"
"9010903","90109030103"
"9010909","90109090002"
"9013101","90131010003"
"9013102","90131020001"
"9013103","90131030009"
"9013109","90131090006"
"9013801","90138010008"
"9013802","90138020006"
"9013809","90138090001"
"9013902","90139020004"
"9013909","90139090009"
"9014801","90148010007"
"9014802","90148020005"
"9014809","90148090000"
"9015801","90158010006"
"9015802","90158020004"
"9015803","90158030002"
"9015809","90158090009"
"9015901","90159010004"
"9015909","90159090007"
"9016001","90160010002"
"9016002","90160020000"
"9016003","90160030008"
"9016009","90160090005"
"9017101","90171010009"
"9017109","90171090002"
"9017201","90172010007"
"9017202","90172020005"
"9017209","90172090000"
"9017801","90178010004"
"9017809","90178090007"
"9017901","90179010002"
"9017909","90179090005"
"9018191","90181910009"
"9018193","90181930005"
"9018199","90181990002"
"9018492","90184920001"
"9018902","90189020009"
"9018903","90189030007"
"9019201","90192010005"
"9019202","90192020003"
"9019203","90192030001"
"9019205","90192050006"
"9019206","90192060004"
"9019209","90192090008"
"9020002","90200020004"
"9020003","90200030002"
"9021101","90211010003"
"9021102","90211020001"
"9021291","90212910002"
"9021392","90213920008"
"9021394","90213940004"
"9021395","90213950001"
"9021396","90213960009"
"9021399","90213990003"
"9022211","90222110009"
"9023001","90230010003"
"9023009","90230090006"
"9025111","90251110008"
"9025119","90251190001"
"9025191","90251910000"
"9025801","90258010004"
"9025809","90258090007"
"9026101","90261010008"
"9026201","90262010006"
"9026801","90268010003"
"9026802","90268020001"
"9026809","90268090006"
"9027301","90273010003"
"9027302","90273020001"
"9027303","90273030009"
"9027892","90278920001"
"9027893","90278930009"
"9027894","90278940007"
"9027895","90278950004"
"9027896","90278960002"
"9027897","90278970000"
"9027901","90279010000"
"9027909","90279090003"
"9028101","90281010006"
"9028109","90281090009"
"9029109","90291090008"
"9029201","90292010003"
"9029202","90292020001"
"9029203","90292030009"
"9029209","90292090006"
"9030201","90302010000"
"9030209","90302090003"
"9030331","90303310005"
"9030332","90303320003"
"9030333","90303330001"
"9030334","90303340009"
"9030335","90303350006"
"9030339","90303390008"
"9030901","90309010005"
"9030902","90309020003"
"9030909","90309090008"
"9031419","90314190007"
"9031491","90314910006"
"9031492","90314920004"
"9031901","90319010004"
"9031902","90319020002"
"9031909","90319090007"
"9032891","90328910006"
"9032899","90328990009"
"9033001","90330010001"
"9033009","90330090004"
"9101191","91011910007"
"9101199","91011990000"
"9105911","91059110004"
"9105912","91059120002"
"9106901","91069010004"
"9106909","91069090007"
"9108111","91081110008"
"9108119","91081190001"
"9113901","91139010005"
"9113909","91139090008"
"9201901","92019010008"
"9201909","92019090001"
"9202101","92021010004"
"9202109","92021090007"
"9202901","92029010007"
"9202902","92029020005"
"9202909","92029090000"
"9205902","92059020002"
"9205903","92059030000"
"9205909","92059090007"
"9207101","92071010009"
"9207102","92071020007"
"9207109","92071090002"
"9208901","92089010001"
"9208909","92089090004"
"9209992","92099920009"
"9209993","92099930007"
"9209994","92099940005"
"9209999","92099990004"
"9303901","93039010005"
"9305201","93052010008"
"9305209","93052090001"
"9306309","93063090008"
"9401521","94015210002"
"9401529","94015290005"
"9401531","94015310001"
"9401539","94015390004"
"9401591","94015910005"
"9401599","94015990008"
"9401611","94016110001"
"9401619","94016190004"
"9401691","94016910003"
"9401699","94016990006"
"9403301","94033010007"
"9403309","94033090000"
"9403401","94034010005"
"9403409","94034090008"
"9403501","94035010002"
"9403509","94035090005"
"9403601","94036010000"
"9403609","94036090003"
"9403821","94038210004"
"9403829","94038290007"
"9403831","94038310003"
"9403839","94038390006"
"9403891","94038910007"
"9403892","94038920005"
"9403899","94038990000"
"9405411","94054110002"
"9405412","94054120000"
"9405419","94054190005"
"9405421","94054210001"
"9405422","94054220009"
"9405429","94054290004"
"9405491","94054910004"
"9405492","94054920002"
"9405499","94054990007"
"9405501","94055010000"
"9405509","94055090003"
"9504301","95043010005"
"9504309","95043090008"
"9504901","95049010002"
"9504909","95049090005"
"9506401","95064010001"
"9506402","95064020009"
"9506403","95064030007"
"9506409","95064090004"
"9506621","95066210004"
"9506622","95066220002"
"9506623","95066230000"
"9506629","95066290007"
"9506691","95066910007"
"9506699","95066990000"
"9506701","95067010004"
"9506709","95067090007"
"9601101","96011010001"
"9601102","96011020009"
"9603301","96033010005"
"9603309","96033090008"
"9603901","96039010002"
"9603909","96039090005"
"9604001","96040010000"
"9604009","96040090003"
"9607191","96071910006"
"9607199","96071990009"
"9608301","96083010000"
"9608302","96083020008"
"9608303","96083030006"
"9608304","96083040004"
"9608309","96083090003"
"9608911","96089110006"
"9608912","96089120004"
"9609901","96099010006"
"9609909","96099090009"
"9611001","96110010001"
"9611002","96110020009"
"9613801","96138010002"
"9613809","96138090005"
"9613901","96139010000"
"9613909","96139090003"
"9614009","96140090001"
"9620002","96200020008"
"9620003","96200030006"
"9620004","96200040004"
"9620005","96200050001"
"9620009","96200090003"
"9704001","97040010009"
"9704002","97040020007"
"9704003","97040030005"
"9704009","97040090002"
"02031911","02031911001"
"02031919","02031919003"
"02031991","02031991004"
"02031999","02031999006"
"02032911","02032911009"
"02032991","02032991002"
"02032999","02032999004"
"02068011","02068011002"
"02068019","02068019004"
"02071311","02071311003"
"02071319","02071319005"
"02071391","02071391006"
"02071392","02071392005"
"02071399","02071399008"
"02071411","02071411002"
"02071419","02071419004"
"02071421","02071421000"
"02071422","02071422009"
"02071423","02071423008"
"02071429","02071429002"
"02072721","02072721005"
"02072722","02072722004"
"02072729","02072729007"
"02089011","02089011008"
"02089012","02089012007"
"02089013","02089013006"
"02089021","02089021006"
"02109911","02109911005"
"02109912","02109912004"
"02109913","02109913003"
"02109919","02109919007"
"02109921","02109921003"
"02109941","02109941009"
"02109942","02109942008"
"03019921","03019921003"
"03019922","03019922002"
"03028951","03028951007"
"03028952","03028952006"
"03028981","03028981001"
"03028982","03028982000"
"03028985","03028985007"
"03038951","03038951006"
"03038952","03038952005"
"03038981","03038981000"
"03038982","03038982009"
"03055971","03055971006"
"03055972","03055972005"
"03055979","03055979008"
"03061111","03061111005"
"03061112","03061112004"
"03061211","03061211004"
"03061212","03061212003"
"03061421","03061421000"
"03069511","03069511004"
"03073921","03073921000"
"03073929","03073929002"
"03074921","03074921008"
"03074924","03074924005"
"03074931","03074931006"
"03078121","03078121007"
"03079961","03079961008"
"03079962","03079962007"
"03079963","03079963006"
"03079969","03079969000"
"03081921","03081921003"
"03081922","03081922002"
"03082111","03082111001"
"03082119","03082119003"
"03083011","03083011000"
"03083019","03083019002"
"03089011","03089011007"
"04029991","04029991006"
"04029992","04029992005"
"04029999","04029999008"
"04039021","04039021009"
"04039022","04039022008"
"04039029","04039029001"
"04039051","04039051002"
"04039059","04039059004"
"05029011","05029011001"
"05029019","05029019003"
"05040011","05040011008"
"05040012","05040012007"
"05040019","05040019000"
"05040022","05040022005"
"05069011","05069011007"
"05069012","05069012006"
"05071011","05071011003"
"05071012","05071012002"
"05071013","05071013001"
"05071019","05071019005"
"05071021","05071021001"
"05071022","05071022000"
"05071029","05071029003"
"05071031","05071031009"
"05071032","05071032008"
"05071039","05071039001"
"05079011","05079011006"
"05079012","05079012005"
"05079013","05079013004"
"05079014","05079014003"
"05079015","05079015002"
"05079016","05079016001"
"05079017","05079017000"
"05079018","05079018009"
"05079019","05079019008"
"05079020","05079020005"
"05079021","05079021004"
"05079022","05079022003"
"05079023","05079023002"
"05079024","05079024001"
"05079025","05079025000"
"05079026","05079026009"
"05079027","05079027008"
"05079031","05079031002"
"05079032","05079032001"
"05079091","05079091009"
"05079092","05079092008"
"05079093","05079093007"
"05100011","05100011000"
"05100012","05100012009"
"05100013","05100013008"
"05100014","05100014007"
"05100015","05100015006"
"05100016","05100016005"
"05100021","05100021008"
"05100022","05100022007"
"05100023","05100023006"
"05100029","05100029000"
"05100031","05100031006"
"05100032","05100032005"
"05100033","05100033004"
"05100034","05100034003"
"05100039","05100039008"
"05100044","05100044001"
"05100049","05100049006"
"05119191","05119191002"
"06042011","06042011003"
"06042019","06042019005"
"06042041","06042041007"
"06042049","06042049009"
"06049011","06049011008"
"06049019","06049019000"
"07129021","07129021005"
"07149011","07149011005"
"07149012","07149012004"
"07149021","07149021003"
"07149022","07149022002"
"07149092","07149092007"
"08045021","08045021002"
"08045022","08045022001"
"08051091","08051091005"
"08051092","08051092004"
"08119021","08119021005"
"08119022","08119022004"
"08119023","08119023003"
"08119024","08119024002"
"08119025","08119025001"
"08119026","08119026000"
"08119027","08119027009"
"08119028","08119028008"
"08119029","08119029007"
"08119031","08119031003"
"08119032","08119032002"
"08134031","08134031002"
"08134032","08134032001"
"08134039","08134039004"
"11029011","11029011003"
"11029019","11029019005"
"12089011","12089011006"
"12089019","12089019008"
"12089021","12089021004"
"12089022","12089022003"
"12089029","12089029006"
"12119011","12119011001"
"12119012","12119012000"
"12119013","12119013009"
"12119016","12119016006"
"12119017","12119017005"
"12119018","12119018004"
"12119019","12119019003"
"12119023","12119023007"
"12119024","12119024006"
"12119025","12119025005"
"12119029","12119029001"
"12119030","12119030008"
"12119031","12119031007"
"12119034","12119034004"
"12119035","12119035003"
"12119036","12119036002"
"12119037","12119037001"
"12119038","12119038000"
"12119039","12119039009"
"12119040","12119040006"
"12119042","12119042004"
"12119043","12119043003"
"12119045","12119045001"
"12119046","12119046000"
"12119047","12119047009"
"12119048","12119048008"
"12119049","12119049007"
"12119050","12119050003"
"12119051","12119051002"
"12119052","12119052001"
"12119053","12119053000"
"12119054","12119054009"
"12119057","12119057006"
"12119059","12119059004"
"12119060","12119060001"
"12119062","12119062009"
"12119063","12119063008"
"12119064","12119064007"
"12119065","12119065006"
"12119067","12119067004"
"12119068","12119068003"
"12119069","12119069002"
"12119070","12119070009"
"12119071","12119071008"
"12119073","12119073006"
"12119074","12119074005"
"12122112","12122112003"
"12122122","12122122001"
"12122132","12122132009"
"12122142","12122142007"
"12122199","12122199009"
"12122911","12122911006"
"12122912","12122912005"
"12122921","12122921004"
"12122922","12122922003"
"12122931","12122931002"
"12122932","12122932001"
"12122941","12122941000"
"12122942","12122942009"
"12122991","12122991009"
"12122999","12122999001"
"12129951","12129951002"
"12129952","12129952001"
"13019021","13019021000"
"13019022","13019022009"
"14049050","14049050000"
"14049051","14049051009"
"14049059","14049059001"
"14049091","14049091902"
"15030011","15030011007"
"15030012","15030012006"
"15030021","15030021005"
"15030022","15030022004"
"15161011","15161011000"
"15161012","15161012009"
"15161021","15161021008"
"15161022","15161022007"
"15162011","15162011008"
"15162012","15162012007"
"16023911","16023911002"
"16023912","16023912001"
"17021991","17021991008"
"17021992","17021992007"
"17029011","17029011007"
"17029012","17029012006"
"18069051","18069051003"
"18069052","18069052002"
"18069053","18069053001"
"18069054","18069054000"
"18069055","18069055009"
"18069059","18069059005"
"18069061","18069061001"
"18069069","18069069003"
"18069071","18069071009"
"18069079","18069079001"
"18069091","18069091005"
"18069092","18069092004"
"18069099","18069099007"
"19019011","19019011006"
"19019012","19019012005"
"19019021","19019021004"
"19019022","19019022003"
"19019024","19019024001"
"19019025","19019025000"
"19019026","19019026009"
"19019027","19019027008"
"19019029","19019029006"
"19019091","19019091009"
"19019099","19019099001"
"19042011","19042011008"
"19042019","19042019000"
"19042021","19042021006"
"19042029","19042029008"
"20041011","20041011007"
"20041019","20041019009"
"20060011","20060011007"
"20060012","20060012006"
"20060019","20060019009"
"20060022","20060022004"
"20060023","20060023003"
"20060024","20060024002"
"20060025","20060025001"
"20060026","20060026000"
"20060027","20060027009"
"20060028","20060028008"
"20060031","20060031003"
"20060032","20060032002"
"20060033","20060033001"
"20060039","20060039005"
"20081111","20081111002"
"20081112","20081112001"
"20081191","20081191005"
"20081192","20081192004"
"20081941","20081941008"
"20081942","20081942007"
"20081943","20081943006"
"20089993","20089993008"
"20091121","20091121009"
"20091122","20091122008"
"20091221","20091221008"
"20091222","20091222007"
"20091921","20091921001"
"20091922","20091922000"
"20094121","20094121003"
"20094122","20094122002"
"20094921","20094921005"
"20094922","20094922004"
"20096121","20096121008"
"20096122","20096122007"
"20096921","20096921000"
"20096922","20096922009"
"20097121","20097121006"
"20097122","20097122005"
"20097921","20097921008"
"20097922","20097922007"
"21041011","21041011006"
"21041019","21041019008"
"21041021","21041021004"
"21041029","21041029006"
"21069051","21069051008"
"21069052","21069052007"
"21069053","21069053006"
"21069054","21069054005"
"21069055","21069055004"
"21069056","21069056003"
"21069093","21069093008"
"21069095","21069095006"
"21069096","21069096005"
"21069098","21069098003"
"22029911","22029911001"
"22029912","22029912000"
"22029913","22029913009"
"22029914","22029914008"
"22029915","22029915007"
"22029916","22029916006"
"22029917","22029917005"
"22029919","22029919003"
"22029921","22029921009"
"22029922","22029922008"
"22029923","22029923007"
"22029924","22029924006"
"22029925","22029925005"
"22029926","22029926004"
"22029927","22029927003"
"22029929","22029929001"
"23099021","23099021000"
"23099022","23099022009"
"23099023","23099023008"
"25120091","25120091007"
"25120099","25120099009"
"25132091","25132091002"
"25132092","25132092001"
"25132093","25132093000"
"25140011","25140011002"
"25140019","25140019004"
"25151211","25151211007"
"25151219","25151219009"
"25151221","25151221005"
"25151229","25151229007"
"25152021","25152021005"
"25152029","25152029007"
"25162021","25162021004"
"25162029","25162029006"
"25169021","25169021009"
"25169029","25169029001"
"25309071","25309071000"
"25309072","25309072009"
"25309091","25309091006"
"26179011","26179011009"
"26179019","26179019001"
"27079911","27079911001"
"27079919","27079919003"
"27101911","27101911003"
"27101919","27101919005"
"27101931","27101931009"
"27101939","27101939001"
"27101941","27101941007"
"27101949","27101949009"
"27101952","27101952003"
"27101961","27101961002"
"27101962","27101962001"
"27101963","27101963000"
"27101964","27101964009"
"27101965","27101965008"
"27101966","27101966007"
"27101967","27101967006"
"27101968","27101968005"
"27102021","27102021008"
"27102029","27102029000"
"28111921","28111921009"
"28111922","28111922008"
"28211011","28211011008"
"28211019","28211019000"
"28211021","28211021006"
"28211029","28211029008"
"28253011","28253011000"
"28253019","28253019002"
"28351021","28351021000"
"28351029","28351029002"
"28539011","28539011002"
"28539012","28539012001"
"29029021","29029021001"
"29029022","29029022000"
"29053912","29053912003"
"29071311","29071311002"
"29071312","29071312001"
"29094991","29094991001"
"29094999","29094999003"
"29157011","29157011002"
"29157012","29157012001"
"29157013","29157013000"
"29157021","29157021000"
"29157022","29157022009"
"29163919","29163919003"
"29171221","29171221009"
"29171229","29171229001"
"29209031","29209031007"
"29209039","29209039009"
"29224221","29224221006"
"29224229","29224229008"
"29309051","29309051000"
"29309059","29309059002"
"29319011","29319011008"
"29319019","29319019000"
"29319021","29319021006"
"29319022","29319022005"
"29319051","29319051009"
"29319059","29319059001"
"30039071","30039071006"
"30039079","30039079008"
"30039092","30039092001"
"30039093","30039093000"
"30039094","30039094009"
"30049061","30049061007"
"30049069","30049069009"
"30049071","30049071005"
"30049072","30049072004"
"30049091","30049091001"
"30049092","30049092000"
"30061031","30061031009"
"30061039","30061039001"
"32030011","32030011006"
"32030019","32030019008"
"32030021","32030021004"
"32030022","32030022003"
"32030029","32030029006"
"32041511","32041511008"
